trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__framing__canonical__loss_frame__t07__036,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,802,0,2026-04-29T13:15:55.381877+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__037,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,1404,0,2026-04-29T13:15:56.887651+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__038,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,830,0,2026-04-29T13:15:57.818421+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__039,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,1208,0,2026-04-29T13:15:59.128638+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__040,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,728,0,2026-04-29T13:15:59.958481+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__041,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,756,0,2026-04-29T13:16:00.815614+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__042,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,574,0,2026-04-29T13:16:01.491066+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__043,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,762,0,2026-04-29T13:16:02.355541+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__044,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,577,0,2026-04-29T13:16:03.033713+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__045,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,585,0,2026-04-29T13:16:03.720446+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__046,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,612,0,2026-04-29T13:16:04.434294+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__047,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,684,0,2026-04-29T13:16:05.219472+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__048,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,817,0,2026-04-29T13:16:06.138519+00:00
gpt-4o-mini__framing__canonical__loss_frame__t07__049,gpt-4o-mini,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,613,0,2026-04-29T13:16:06.852393+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__000,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,591,0,2026-04-29T13:16:07.544970+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__001,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,780,0,2026-04-29T13:16:08.427015+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__002,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,624,0,2026-04-29T13:16:09.152301+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__003,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,758,0,2026-04-29T13:16:10.011557+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__004,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,566,0,2026-04-29T13:16:10.679381+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__005,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,630,0,2026-04-29T13:16:11.411130+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__006,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,814,0,2026-04-29T13:16:12.326358+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__007,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,583,0,2026-04-29T13:16:13.011325+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__008,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,770,0,2026-04-29T13:16:13.883582+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__009,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,751,0,2026-04-29T13:16:14.736385+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__010,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,799,0,2026-04-29T13:16:15.636410+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__011,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,749,0,2026-04-29T13:16:16.487649+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__012,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,591,0,2026-04-29T13:16:17.179515+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__013,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,725,0,2026-04-29T13:16:18.006110+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__014,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,584,0,2026-04-29T13:16:18.691854+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__015,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,775,0,2026-04-29T13:16:19.568647+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__016,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,772,0,2026-04-29T13:16:20.442173+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__017,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,581,0,2026-04-29T13:16:21.123935+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__018,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,600,0,2026-04-29T13:16:21.825293+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__019,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,735,0,2026-04-29T13:16:22.662459+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__020,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,766,0,2026-04-29T13:16:23.530161+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__021,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,741,0,2026-04-29T13:16:24.372445+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__022,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,752,0,2026-04-29T13:16:25.226142+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__023,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,595,0,2026-04-29T13:16:25.922765+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__024,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,586,0,2026-04-29T13:16:26.609847+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__025,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,815,0,2026-04-29T13:16:27.526798+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__026,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,710,0,2026-04-29T13:16:28.339157+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__027,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,797,0,2026-04-29T13:16:29.237825+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__028,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,645,0,2026-04-29T13:16:29.983200+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__029,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,571,0,2026-04-29T13:16:30.656386+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__030,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,771,0,2026-04-29T13:16:31.529012+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__031,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,616,0,2026-04-29T13:16:32.245520+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__032,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,632,0,2026-04-29T13:16:32.979231+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__033,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,759,0,2026-04-29T13:16:33.839281+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__034,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,606,0,2026-04-29T13:16:34.546360+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__035,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,763,0,2026-04-29T13:16:35.410244+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__036,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,830,0,2026-04-29T13:16:36.341336+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__037,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,782,0,2026-04-29T13:16:37.224327+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__038,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,744,0,2026-04-29T13:16:38.069861+00:00
gpt-4o-mini__framing__novel__gain_frame__t07__039,gpt-4o-mini,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,756,0,2026-04-29T13:16:38.928174+00:00
