trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__framing__canonical__loss_frame__t07__041,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:34.371041+00:00
gemma3:4b__framing__canonical__loss_frame__t07__042,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:37.162241+00:00
gemma3:4b__framing__canonical__loss_frame__t07__043,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:40.012076+00:00
gemma3:4b__framing__canonical__loss_frame__t07__044,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:42.947379+00:00
gemma3:4b__framing__canonical__loss_frame__t07__045,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:45.759865+00:00
gemma3:4b__framing__canonical__loss_frame__t07__046,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:48.641311+00:00
gemma3:4b__framing__canonical__loss_frame__t07__047,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:51.574564+00:00
gemma3:4b__framing__canonical__loss_frame__t07__048,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:54.339763+00:00
gemma3:4b__framing__canonical__loss_frame__t07__049,gemma3:4b,framing,canonical,loss_frame,0.7,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:11:57.135806+00:00
gemma3:4b__framing__novel__gain_frame__t07__000,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:00.362367+00:00
gemma3:4b__framing__novel__gain_frame__t07__001,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:03.155458+00:00
gemma3:4b__framing__novel__gain_frame__t07__002,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:06.041077+00:00
gemma3:4b__framing__novel__gain_frame__t07__003,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:08.822477+00:00
gemma3:4b__framing__novel__gain_frame__t07__004,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:11.695373+00:00
gemma3:4b__framing__novel__gain_frame__t07__005,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:14.472483+00:00
gemma3:4b__framing__novel__gain_frame__t07__006,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:17.335291+00:00
gemma3:4b__framing__novel__gain_frame__t07__007,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:20.243851+00:00
gemma3:4b__framing__novel__gain_frame__t07__008,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:23.029403+00:00
gemma3:4b__framing__novel__gain_frame__t07__009,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:25.927770+00:00
gemma3:4b__framing__novel__gain_frame__t07__010,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:28.794563+00:00
gemma3:4b__framing__novel__gain_frame__t07__011,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:31.649794+00:00
gemma3:4b__framing__novel__gain_frame__t07__012,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:34.472082+00:00
gemma3:4b__framing__novel__gain_frame__t07__013,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:37.280407+00:00
gemma3:4b__framing__novel__gain_frame__t07__014,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:40.213544+00:00
gemma3:4b__framing__novel__gain_frame__t07__015,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:43.162850+00:00
gemma3:4b__framing__novel__gain_frame__t07__016,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:45.922870+00:00
gemma3:4b__framing__novel__gain_frame__t07__017,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:48.832818+00:00
gemma3:4b__framing__novel__gain_frame__t07__018,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:51.828169+00:00
gemma3:4b__framing__novel__gain_frame__t07__019,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:54.774236+00:00
gemma3:4b__framing__novel__gain_frame__t07__020,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:12:57.680984+00:00
gemma3:4b__framing__novel__gain_frame__t07__021,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:00.605395+00:00
gemma3:4b__framing__novel__gain_frame__t07__022,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:03.607550+00:00
gemma3:4b__framing__novel__gain_frame__t07__023,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:06.525824+00:00
gemma3:4b__framing__novel__gain_frame__t07__024,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:09.474494+00:00
gemma3:4b__framing__novel__gain_frame__t07__025,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:12.271222+00:00
gemma3:4b__framing__novel__gain_frame__t07__026,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:15.038814+00:00
gemma3:4b__framing__novel__gain_frame__t07__027,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:17.855539+00:00
gemma3:4b__framing__novel__gain_frame__t07__028,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:20.758879+00:00
gemma3:4b__framing__novel__gain_frame__t07__029,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:23.711232+00:00
gemma3:4b__framing__novel__gain_frame__t07__030,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:26.461497+00:00
gemma3:4b__framing__novel__gain_frame__t07__031,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:29.315660+00:00
gemma3:4b__framing__novel__gain_frame__t07__032,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:32.075902+00:00
gemma3:4b__framing__novel__gain_frame__t07__033,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:34.876514+00:00
gemma3:4b__framing__novel__gain_frame__t07__034,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:37.808254+00:00
gemma3:4b__framing__novel__gain_frame__t07__035,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:40.714833+00:00
gemma3:4b__framing__novel__gain_frame__t07__036,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:43.634490+00:00
gemma3:4b__framing__novel__gain_frame__t07__037,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:46.543058+00:00
gemma3:4b__framing__novel__gain_frame__t07__038,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:49.337264+00:00
gemma3:4b__framing__novel__gain_frame__t07__039,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:52.146427+00:00
gemma3:4b__framing__novel__gain_frame__t07__040,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:54.948508+00:00
gemma3:4b__framing__novel__gain_frame__t07__041,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:13:57.767231+00:00
gemma3:4b__framing__novel__gain_frame__t07__042,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:14:00.692535+00:00
gemma3:4b__framing__novel__gain_frame__t07__043,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:14:03.466507+00:00
gemma3:4b__framing__novel__gain_frame__t07__044,gemma3:4b,framing,novel,gain_frame,0.7,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T07:14:06.283116+00:00
