trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,timestamp
gemma3:4b__framing__canonical__loss_frame__t03__041,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:33.314925+00:00
gemma3:4b__framing__canonical__loss_frame__t03__042,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:36.100028+00:00
gemma3:4b__framing__canonical__loss_frame__t03__043,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:38.956387+00:00
gemma3:4b__framing__canonical__loss_frame__t03__044,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:41.888030+00:00
gemma3:4b__framing__canonical__loss_frame__t03__045,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:44.770618+00:00
gemma3:4b__framing__canonical__loss_frame__t03__046,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:47.615311+00:00
gemma3:4b__framing__canonical__loss_frame__t03__047,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:50.459471+00:00
gemma3:4b__framing__canonical__loss_frame__t03__048,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:53.384303+00:00
gemma3:4b__framing__canonical__loss_frame__t03__049,gemma3:4b,framing,canonical,loss_frame,0.3,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:56.247836+00:00
gemma3:4b__framing__novel__gain_frame__t03__000,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:42:59.463710+00:00
gemma3:4b__framing__novel__gain_frame__t03__001,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:02.430360+00:00
gemma3:4b__framing__novel__gain_frame__t03__002,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:05.257633+00:00
gemma3:4b__framing__novel__gain_frame__t03__003,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:08.238246+00:00
gemma3:4b__framing__novel__gain_frame__t03__004,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:11.023716+00:00
gemma3:4b__framing__novel__gain_frame__t03__005,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:13.979876+00:00
gemma3:4b__framing__novel__gain_frame__t03__006,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:17.004272+00:00
gemma3:4b__framing__novel__gain_frame__t03__007,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:19.895946+00:00
gemma3:4b__framing__novel__gain_frame__t03__008,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:22.717391+00:00
gemma3:4b__framing__novel__gain_frame__t03__009,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:25.691222+00:00
gemma3:4b__framing__novel__gain_frame__t03__010,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:28.521602+00:00
gemma3:4b__framing__novel__gain_frame__t03__011,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:31.414437+00:00
gemma3:4b__framing__novel__gain_frame__t03__012,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:34.150691+00:00
gemma3:4b__framing__novel__gain_frame__t03__013,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:37.111488+00:00
gemma3:4b__framing__novel__gain_frame__t03__014,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:39.998048+00:00
gemma3:4b__framing__novel__gain_frame__t03__015,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:42.784574+00:00
gemma3:4b__framing__novel__gain_frame__t03__016,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:45.577383+00:00
gemma3:4b__framing__novel__gain_frame__t03__017,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:48.591512+00:00
gemma3:4b__framing__novel__gain_frame__t03__018,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:51.558720+00:00
gemma3:4b__framing__novel__gain_frame__t03__019,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:54.427394+00:00
gemma3:4b__framing__novel__gain_frame__t03__020,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:43:57.249084+00:00
gemma3:4b__framing__novel__gain_frame__t03__021,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:00.035083+00:00
gemma3:4b__framing__novel__gain_frame__t03__022,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:03.033012+00:00
gemma3:4b__framing__novel__gain_frame__t03__023,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:05.952645+00:00
gemma3:4b__framing__novel__gain_frame__t03__024,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:08.907669+00:00
gemma3:4b__framing__novel__gain_frame__t03__025,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:11.890996+00:00
gemma3:4b__framing__novel__gain_frame__t03__026,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:14.689502+00:00
gemma3:4b__framing__novel__gain_frame__t03__027,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:17.530337+00:00
gemma3:4b__framing__novel__gain_frame__t03__028,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:20.291926+00:00
gemma3:4b__framing__novel__gain_frame__t03__029,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:23.230227+00:00
gemma3:4b__framing__novel__gain_frame__t03__030,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:26.085684+00:00
gemma3:4b__framing__novel__gain_frame__t03__031,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:29.037619+00:00
gemma3:4b__framing__novel__gain_frame__t03__032,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:31.913812+00:00
gemma3:4b__framing__novel__gain_frame__t03__033,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:34.772978+00:00
gemma3:4b__framing__novel__gain_frame__t03__034,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:37.736334+00:00
gemma3:4b__framing__novel__gain_frame__t03__035,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:40.696120+00:00
gemma3:4b__framing__novel__gain_frame__t03__036,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:43.517933+00:00
gemma3:4b__framing__novel__gain_frame__t03__037,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:46.205119+00:00
gemma3:4b__framing__novel__gain_frame__t03__038,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:49.056066+00:00
gemma3:4b__framing__novel__gain_frame__t03__039,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:51.872787+00:00
gemma3:4b__framing__novel__gain_frame__t03__040,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:54.784472+00:00
gemma3:4b__framing__novel__gain_frame__t03__041,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:44:57.710086+00:00
gemma3:4b__framing__novel__gain_frame__t03__042,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:45:00.472735+00:00
gemma3:4b__framing__novel__gain_frame__t03__043,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:45:03.261782+00:00
gemma3:4b__framing__novel__gain_frame__t03__044,gemma3:4b,framing,novel,gain_frame,0.3,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,2026-04-29T10:45:06.111805+00:00
