trial_id,model,bias,surface,condition,temperature,gain_value,loss_value,price_value,prompt,raw_response,parsed_choice,parse_failed,latency_ms,retry_count,timestamp
gpt-4o-mini__framing__canonical__loss_frame__t00__036,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,702,0,2026-04-30T04:46:28.799547+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__037,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,746,0,2026-04-30T04:46:29.647283+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__038,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,635,0,2026-04-30T04:46:30.383833+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__039,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,4011,0,2026-04-30T04:46:34.496408+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__040,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,9247,0,2026-04-30T04:46:43.845109+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__041,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,906,0,2026-04-30T04:46:44.853335+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__042,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,8558,0,2026-04-30T04:46:53.513178+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__043,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,769,0,2026-04-30T04:46:54.384605+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__044,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,728,0,2026-04-30T04:46:55.213820+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__045,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,644,0,2026-04-30T04:46:55.959718+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__046,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,2420,0,2026-04-30T04:46:58.481828+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__047,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,895,0,2026-04-30T04:46:59.477888+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__048,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,2626,0,2026-04-30T04:47:02.205680+00:00
gpt-4o-mini__framing__canonical__loss_frame__t00__049,gpt-4o-mini,framing,canonical,loss_frame,0.0,,,,"600 people are at risk.

Program A: 400 will die.
Program B: 1/3 chance none die, 2/3 chance all 600 die.

Choose A or B. Reply with only the letter A or B.",B,B,False,5337,0,2026-04-30T04:47:07.645309+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__000,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,980,0,2026-04-30T04:47:08.727103+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__001,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,584,0,2026-04-30T04:47:09.413373+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__002,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,764,0,2026-04-30T04:47:10.278922+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__003,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,615,0,2026-04-30T04:47:10.996619+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__004,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,787,0,2026-04-30T04:47:11.885585+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__005,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,630,0,2026-04-30T04:47:12.617731+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__006,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,819,0,2026-04-30T04:47:13.538803+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__007,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,779,0,2026-04-30T04:47:14.419986+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__008,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,795,0,2026-04-30T04:47:15.316541+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__009,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,4138,0,2026-04-30T04:47:19.556023+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__010,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,740,0,2026-04-30T04:47:20.397469+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__011,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,612,0,2026-04-30T04:47:21.111774+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__012,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,748,0,2026-04-30T04:47:21.962541+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__013,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,745,0,2026-04-30T04:47:22.808885+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__014,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,588,0,2026-04-30T04:47:23.497722+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__015,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,676,0,2026-04-30T04:47:24.275355+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__016,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,670,0,2026-04-30T04:47:25.046320+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__017,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,842,0,2026-04-30T04:47:25.989323+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__018,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,764,0,2026-04-30T04:47:26.854433+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__019,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,742,0,2026-04-30T04:47:27.698117+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__020,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,833,0,2026-04-30T04:47:28.632498+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__021,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,777,0,2026-04-30T04:47:29.510853+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__022,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,766,0,2026-04-30T04:47:30.378358+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__023,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,579,0,2026-04-30T04:47:31.058614+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__024,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,7857,0,2026-04-30T04:47:39.017339+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__025,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",B,B,False,884,0,2026-04-30T04:47:40.002280+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__026,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,704,0,2026-04-30T04:47:40.807959+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__027,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,805,0,2026-04-30T04:47:41.715079+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__028,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,739,0,2026-04-30T04:47:42.556009+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__029,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,814,0,2026-04-30T04:47:43.472147+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__030,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,765,0,2026-04-30T04:47:44.339146+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__031,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,672,0,2026-04-30T04:47:45.113470+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__032,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,1472,0,2026-04-30T04:47:46.688370+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__033,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,909,0,2026-04-30T04:47:47.698387+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__034,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,738,0,2026-04-30T04:47:48.538027+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__035,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,784,0,2026-04-30T04:47:49.423218+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__036,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,966,0,2026-04-30T04:47:50.491372+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__037,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,583,0,2026-04-30T04:47:51.176044+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__038,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,1277,0,2026-04-30T04:47:52.554710+00:00
gpt-4o-mini__framing__novel__gain_frame__t00__039,gpt-4o-mini,framing,novel,gain_frame,0.0,,,,"600 items are in a damaged warehouse.

Plan A: 200 items will be preserved.
Plan B: 1/3 chance all 600 preserved, 2/3 chance none preserved.

Choose A or B. Reply with only the letter A or B.",A,A,False,818,0,2026-04-30T04:47:53.473732+00:00
